Cust_RefID,Cust_FirstName,Cust_LastName,Cust_PhoneNo,Cust_EmailAddress,Cust_EmailDomain,Cust_StreetAddress,Cust_Zip,Cust_AddressCity,Cust_AddressState,Cust_AddressStateISO,Cust_AddressCountry,Cust_Acct_IBAN,Device_Manufacturer,Connection Type,UA_OS,ISP City,UserIP_Blacklist,TrueIP_Blacklist,VirtualMachineSession,Page activity time,Cust_EstablishedIP,UserSessionInputIP,UserTrueIP,ISP,Device_ID,UserAgent,FinalScore
3F154E72-9580-4E,Steven,Perry,+1-970-485-9570x81894,Steven_Perry@icloud.com,icloud.com,9667 Anderson Isle Suite 872,74756,New York,New York,NY,US,US20612650599162738790,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Phoenix,0.0,0.6896622267037481,0,7763,166.26.226.252,23.115.21.18,25.174.57.6,Comcast,e07919833a54473495a612c2a0f0fcab,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,10
CFCD28DA-70F8-44,Mia,Miller,555-378-3155,Mia_Miller@hotmail.com,hotmail.com,2283 Ray Trail Apt. 647,38514,Los Angeles,California,CA,US,US48814212525267183046,Huawei,Satellite,Android,Phoenix,0.0,0.0,1,6019,215.105.200.101,184.225.181.115,134.85.115.209,T-Mobile,1b624b0b97d342499222fc4b174087b3,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,28
CC5C0A46-326E-45,Kimberly,Flores,+1-639-777-7303,Kimberly_Flores@yahoo.com,yahoo.com,75837 Villanueva Inlet,15204,Dallas,Texas,TX,US,US58554786461558738794,Huawei,Fixed Broadband (Fibre/Cable/DSL),MacOS,Dallas,0.0,0.0,0,299926,105.77.252.103,105.77.252.103,105.77.252.103,Charter Spectrum,8b60af689e194fb59e484d89ed189620,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
BBDEFB6F-0C07-45,Billy,White,308.577.3973x625,Billy_White@protonmail.com,protonmail.com,7220 Meyer Route,90153,Los Angeles,California,CA,US,US34350853312432819051,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Linux,Los Angeles,0.0,0.0,0,250707,38.225.18.232,38.225.18.232,38.225.18.232,Charter Spectrum,55c9eeecdfb944799502c1b058b9b6ef,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,100
A1099143-5CA6-4D,Joseph,Williams,577.674.7907x3000,Joseph_Williams@gmail.com,gmail.com,8569 John Way,90396,Phoenix,Arizona,AZ,US,US68757809293410523299,Huawei,4G/5G,Windows,Phoenix,0.0,0.0,0,281304,30.244.17.43,30.244.17.43,30.244.17.43,T-Mobile,058021f9f4774fa8883a91689f8c4cbe,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,95
20FA82B2-6504-4E,Brandy,White,001-315-579-3833x6021,Brandy_White@hotmail.com,hotmail.com,47692 Perkins Corner Apt. 099,67030,San Diego,California,CA,US,US96215663956105618704,Lenovo,Fixed Broadband (Fibre/Cable/DSL),MacOS,San Diego,0.0,0.0,0,108062,152.176.179.172,152.176.179.172,152.176.179.172,AT&T,e900a83b456a49fcb9e010b0f3eedfa7,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
F15CD162-F099-46,Jon,Cole,580-376-4416x302,Jon_Cole@hotmail.com,hotmail.com,482 King Hollow Apt. 942,19635,Los Angeles,California,CA,US,US11245176322683852980,Lenovo,4G/5G,iOS,San Jose,0.03800986978265142,0.0,1,1730,177.71.129.130,34.157.70.34,149.69.205.175,Comcast,ad8ffeb7877542da9fb5952016ae0ab9,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,8
9DA278A9-0D30-43,Melinda,Gonzalez,475.921.1610x798,Melinda_Gonzalez@hotmail.com,hotmail.com,083 Christina Ville,10709,Dallas,Texas,TX,US,US75210507557224867025,Google LLC,Satellite,Android,Dallas,0.0,0.0,0,205936,175.210.138.122,175.210.138.122,175.210.138.122,Cox Communications,ae63e4297c9344d68a85a5a9093549e8,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
44D4D750-DB99-4C,Dana,Roach,479.676.6513x1045,Dana_Roach@protonmail.com,protonmail.com,097 Howell Canyon,22121,Los Angeles,California,CA,US,US99190137796347254978,Apple Inc.,Satellite,Windows,Los Angeles,0.0,0.0,0,214867,157.82.137.76,157.82.137.76,157.82.137.76,Comcast,12bd206999a741738b1394daa3e12e54,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,99
0A687AB4-3EE7-4E,Courtney,Walton,296-809-2937x243,Courtney_Walton@gmail.com,gmail.com,010 Mckenzie Path Suite 955,86003,Chicago,Illinois,IL,US,US71110429825356984149,Apple Inc.,4G/5G,iOS,Houston,0.19168689543141637,0.0,0,4532,89.66.56.77,60.179.57.179,212.161.11.135,Charter Spectrum,e511249a1bf44b6c93924c9310888fc7,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,15
2ED9482B-C2EE-45,Timothy,Knapp,303-746-5581,Timothy_Knapp@outlook.com,outlook.com,0872 Reginald Curve Suite 929,11785,Los Angeles,California,CA,US,US44291561774301339074,Dell Inc.,Satellite,Linux,New York,0.7182274712472014,0.41607888680894867,1,4067,148.155.192.255,148.155.192.255,148.155.192.255,Verizon,ce52a3c806f5431c9138d985c9c0ab7f,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,0
E388E217-AEBE-4B,Robert,Estrada,6558433489,Robert_Estrada@outlook.com,outlook.com,3681 Sharon Plains,66401,San Antonio,Texas,TX,US,US22073912405050797211,"Samsung Electronics Co., Ltd.",Mobile Broadband,Android,San Antonio,0.0,0.0,0,280837,11.95.131.224,11.95.131.224,11.95.131.224,Cox Communications,4560d6d4545e4269ac93850a8e62cf89,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
9FCBE645-1FF3-45,April,Evans,+1-765-269-7684,April_Evans@protonmail.com,protonmail.com,730 Jonathan Lodge,38099,San Antonio,Texas,TX,US,US18363188546547854119,"Samsung Electronics Co., Ltd.",Mobile Broadband,iOS,Dallas,0.0,0.7447381334796787,0,2707,100.1.8.36,100.1.8.36,100.1.8.36,Charter Spectrum,e2ed1370f9f9482ea312b6cdb20d9aef,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,29
7076ECC8-EDAF-41,Charles,Hernandez,5209538712,Charles_Hernandez@outlook.com,outlook.com,95418 Andrea Vista Suite 839,20888,Philadelphia,Pennsylvania,PA,US,US41098971669381739883,Apple Inc.,Mobile Broadband,iOS,Dallas,0.6444786835762423,0.0,1,3690,136.189.66.15,79.67.205.134,156.202.24.147,Cox Communications,98c016a34fe04c5d8be4e0076f41d0d1,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,0
2C509205-5335-44,Samuel,Chase,306.359.3011x2579,Samuel_Chase@outlook.com,outlook.com,8563 Kelli Mountains Apt. 083,98334,New York,New York,NY,US,US98610831474795838885,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Android,New York,0.0,0.0,0,278200,144.139.238.119,144.139.238.119,144.139.238.119,Cox Communications,bd044badd175441d8093cb0489ddef58,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,100
03906F23-4DE6-4D,Scott,Mendez,373.428.6120,Scott_Mendez@yahoo.com,yahoo.com,27896 Townsend Well Apt. 971,31882,San Antonio,Texas,TX,US,US22235920521215181510,"Samsung Electronics Co., Ltd.",Satellite,Windows,San Antonio,0.0,0.0,0,170307,137.170.128.196,137.170.128.196,137.170.128.196,Charter Spectrum,041026f740f541acbcfc17669f41b667,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,100
0F5DDDA8-E21D-46,Ana,Hamilton,001-981-933-9593x877,Ana_Hamilton@outlook.com,outlook.com,3048 Eaton Drive,69171,Philadelphia,Pennsylvania,PA,US,US21332736174497637883,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),MacOS,Philadelphia,0.0,0.0,0,297185,231.253.95.167,231.253.95.167,231.253.95.167,Charter Spectrum,bfb4d89b0d5d4fdcad2272f9515094cb,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,100
B7E93CCA-E758-47,Jamie,Fields,+1-598-382-0272x8534,Jamie_Fields@hotmail.com,hotmail.com,2218 James Courts,12602,Dallas,Texas,TX,US,US78420446967435400223,Apple Inc.,Mobile Broadband,Android,San Jose,0.0,0.531393419971822,1,1335,184.193.60.255,82.49.202.85,17.43.69.180,AT&T,57e6fefe0c584ddf85d2670913d3856e,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,0
831CB97D-63A2-4F,Jessica,Lawrence,001-440-404-1166x181,Jessica_Lawrence@protonmail.com,protonmail.com,112 Pamela Loop,58686,Phoenix,Arizona,AZ,US,US91014182008442040137,Huawei,Satellite,MacOS,Dallas,0.26641125279027134,0.0,1,6370,201.15.101.36,138.128.132.182,57.52.131.247,Charter Spectrum,1c27cb07e5c94205be365f780a73f0eb,Mozilla/5.0 (MacOS; 11) AppleWebKit/537.36,0
C4F12213-D9F8-48,Tonya,Brown,405.689.3755x24378,Tonya_Brown@outlook.com,outlook.com,4294 Larry Villages,60242,New York,New York,NY,US,US99894595156335465424,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Android,New York,0.0,0.0,0,87154,230.62.14.84,230.62.14.84,230.62.14.84,Cox Communications,85de06dfc8c2414d9ff3587060b93ac2,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,100
54181863-E149-42,Kimberly,Calderon,001-522-979-0156x7024,Kimberly_Calderon@icloud.com,icloud.com,022 Jennings Valley,61457,San Antonio,Texas,TX,US,US57553930294696835697,Dell Inc.,Satellite,MacOS,San Antonio,0.0,0.0,0,49150,2.239.63.87,2.239.63.87,2.239.63.87,AT&T,9a8af86cacd64a839b4132a843015a71,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,91
7563EB44-92F8-40,Anne,Ferguson,(846)263-8199,Anne_Ferguson@hotmail.com,hotmail.com,101 William Fork,92734,Houston,Texas,TX,US,US61868875053415014584,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Linux,Houston,0.0,0.0,0,135331,24.156.210.30,24.156.210.30,24.156.210.30,Verizon,bf31cda2a44a44bb9861ff402940a644,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,95
9206C66E-7749-44,Ann,Cochran,661-689-5074x3186,Ann_Cochran@outlook.com,outlook.com,96652 Tony Bypass Apt. 101,95661,Phoenix,Arizona,AZ,US,US43079940328706887153,Apple Inc.,4G/5G,Android,Phoenix,0.6127002234144747,0.5378178202994921,1,4253,25.207.172.119,214.238.56.111,3.152.162.177,Verizon,62c3a6f420134c34a1b4ffb64e3bc0ee,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,0
7CD2F823-720D-4D,Jennifer,Nicholson,743.986.7274,Jennifer_Nicholson@protonmail.com,protonmail.com,2715 Wilson Hollow Apt. 285,96446,Philadelphia,Pennsylvania,PA,US,US52441591870536701242,Huawei,4G/5G,Windows,Philadelphia,0.0,0.0,0,30552,186.78.129.36,186.78.129.36,186.78.129.36,Cox Communications,73064aed4a434585aff0c38a6e28b469,Mozilla/5.0 (Windows; 10) AppleWebKit/537.36,100
80218479-5235-4A,Melissa,Gray,(382)688-5883,Melissa_Gray@protonmail.com,protonmail.com,8190 Campbell Well Suite 609,78026,Philadelphia,Pennsylvania,PA,US,US89732202740512204296,Dell Inc.,Mobile Broadband,MacOS,Philadelphia,0.0,0.0,0,85355,221.100.245.39,221.100.245.39,221.100.245.39,Cox Communications,a1c35712e4cd440f814f9e9245bb0fb0,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
36877701-F964-43,Kenneth,Stevens,752.537.1591,Kenneth_Stevens@gmail.com,gmail.com,0679 Douglas Valley Suite 762,92678,New York,New York,NY,US,US10809842120361988494,Huawei,Satellite,MacOS,New York,0.0,0.0,0,148518,70.42.153.102,70.42.153.102,70.42.153.102,Comcast,40c7a2b26eea493bb6a4d7e0c9290e7e,Mozilla/5.0 (MacOS; 11) AppleWebKit/537.36,92
1FDEAA44-3D11-41,Amanda,Baker,347-295-9840,Amanda_Baker@outlook.com,outlook.com,3406 Singleton Courts,43975,Houston,Texas,TX,US,US33172448353576426162,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Android,San Jose,0.0,0.11242253656090195,0,6851,109.12.16.105,159.148.171.205,5.108.179.54,AT&T,0d5540bbeacb4607b0c5e083d50d7104,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,28
D9996510-D3D5-4E,Gary,Thompson,405-236-1275x846,Gary_Thompson@icloud.com,icloud.com,36735 Caldwell Summit Apt. 692,81059,Houston,Texas,TX,US,US22941224855159757793,Google LLC,4G/5G,Android,Houston,0.0,0.0,0,287358,215.25.137.92,215.25.137.92,215.25.137.92,Comcast,cba898ac71fe4712b26f0a23dd6c3dcb,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,97
21C34F8D-4CB1-47,Molly,Martinez,370.418.7002x193,Molly_Martinez@gmail.com,gmail.com,795 Gibson Extensions Apt. 365,10978,San Diego,California,CA,US,US61002376281118313568,"Samsung Electronics Co., Ltd.",4G/5G,iOS,San Diego,0.0,0.0,0,210448,15.69.27.166,15.69.27.166,15.69.27.166,T-Mobile,126d8148bd794a8794f4f94c0077deb4,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,100
5E8F1D57-B1A2-47,Hannah,Daniel,(892)551-7720x1961,Hannah_Daniel@icloud.com,icloud.com,429 Christopher Motorway,99534,San Jose,California,CA,US,US16645159599841215100,"Samsung Electronics Co., Ltd.",Satellite,Windows,San Jose,0.0,0.0,0,177411,165.92.76.180,165.92.76.180,165.92.76.180,Charter Spectrum,81247863132c4fa98bdb037778c8c6f5,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,100
548CBFF0-5F84-4A,Elizabeth,Jones,265-613-0257x0976,Elizabeth_Jones@gmail.com,gmail.com,209 Amy Union Apt. 938,75869,Phoenix,Arizona,AZ,US,US16368636879501250817,Huawei,Satellite,Linux,Philadelphia,0.0,0.0,1,8820,226.43.239.26,226.43.239.26,226.43.239.26,Cox Communications,f42e812757434e13b374ba2eb2278091,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,54
448E0691-C5A8-44,Amanda,Obrien,(988)598-2300x80629,Amanda_Obrien@icloud.com,icloud.com,58441 Douglas Motorway Suite 591,48824,Houston,Texas,TX,US,US50243267275540004778,Huawei,Mobile Broadband,Linux,Los Angeles,0.3532764274594449,0.0,0,7738,16.214.192.213,220.151.233.110,39.139.67.32,AT&T,d5ffd508583f47d9a93ed9ba37498574,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,12
44AD2192-5379-4F,Margaret,Stewart,7896829149,Margaret_Stewart@icloud.com,icloud.com,695 James Summit,98979,Philadelphia,Pennsylvania,PA,US,US44059251487499302489,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Philadelphia,0.0,0.0,0,214075,154.159.106.72,154.159.106.72,154.159.106.72,Charter Spectrum,9b6593616bd94faa9fd50f10bf3f7078,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,98
5203E02B-F46B-45,Emily,Huynh,8456055931,Emily_Huynh@hotmail.com,hotmail.com,9820 Barbara Island,94750,Phoenix,Arizona,AZ,US,US36591867394599497784,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),iOS,Phoenix,0.0,0.0,0,219249,18.24.19.21,18.24.19.21,18.24.19.21,Verizon,de4cc8897f6840619c78a0950d8f9141,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,100
38165721-144D-44,Brian,Nolan,620-812-3741,Brian_Nolan@gmail.com,gmail.com,0405 Lewis Roads,58572,New York,New York,NY,US,US45937658882218270724,"Samsung Electronics Co., Ltd.",4G/5G,iOS,Chicago,0.0,0.0,0,9695,246.186.8.69,246.186.8.69,246.186.8.69,Charter Spectrum,4540217dd3dd43c6a90331b39f9f0738,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,55
A0903744-C1FD-41,Russell,Flores,(853)719-6655x37389,Russell_Flores@icloud.com,icloud.com,9172 Reyes Canyon Apt. 819,76063,Dallas,Texas,TX,US,US76278981426092862897,Lenovo,Mobile Broadband,Windows,Dallas,0.0,0.0,0,292458,192.108.48.150,192.108.48.150,192.108.48.150,Comcast,578bcf46055d4cdfad46eb23337bb26c,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,95
25DD8A17-BCBA-42,Shannon,Lopez,001-894-788-7037,Shannon_Lopez@hotmail.com,hotmail.com,7618 Kathleen Land Suite 750,32336,New York,New York,NY,US,US74099192010342195508,"Samsung Electronics Co., Ltd.",Satellite,Android,San Antonio,0.0,0.5539180385203966,1,7596,156.8.82.14,225.212.150.0,157.208.251.71,AT&T,8585085c401346afaa0fda84e156c204,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,4
C7BABD28-8620-4E,Javier,Lawson,001-949-442-5915x476,Javier_Lawson@hotmail.com,hotmail.com,59158 Johnson Freeway,54145,Chicago,Illinois,IL,US,US37970356296500344682,Dell Inc.,4G/5G,iOS,Chicago,0.0,0.0,0,200358,35.207.2.94,35.207.2.94,35.207.2.94,Verizon,801a212ff2da4c00bd7dc628f6f08acf,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,99
CF26AAC8-4BAA-41,Tyler,Wyatt,+1-311-565-8525x6310,Tyler_Wyatt@icloud.com,icloud.com,587 Johnson Lights,59468,San Diego,California,CA,US,US36664791501462895154,Google LLC,Fixed Broadband (Fibre/Cable/DSL),iOS,San Diego,0.0,0.0,0,87936,239.192.98.251,239.192.98.251,239.192.98.251,Charter Spectrum,1a2a92fcf3054903bb00dc68b6eac6e9,Mozilla/5.0 (iOS; 13) AppleWebKit/537.36,93
0B295B40-5EA9-43,Colleen,Beltran,001-228-469-2247x06116,Colleen_Beltran@gmail.com,gmail.com,22154 Hart Road Apt. 020,44425,Chicago,Illinois,IL,US,US77087716598278217008,Lenovo,Mobile Broadband,MacOS,San Jose,0.105370028358161,0.6913897418139956,1,2250,30.156.116.54,30.156.116.54,30.156.116.54,Comcast,c912060519164c74b2ebbf02f9570c57,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,0
BDE6C510-C807-46,Lisa,Parker,001-425-861-3205x6111,Lisa_Parker@gmail.com,gmail.com,43429 Bailey Ranch Apt. 992,79606,Dallas,Texas,TX,US,US34881697334394055486,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Android,Dallas,0.0,0.0,0,144804,195.72.138.249,195.72.138.249,195.72.138.249,AT&T,26c35881e77a4aa4bb60d07aa0d7234c,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,100
95863B6A-F805-44,Jamie,Ward,246.646.8205x205,Jamie_Ward@yahoo.com,yahoo.com,639 Breanna Drive Apt. 047,94467,Chicago,Illinois,IL,US,US27771007365596735172,Lenovo,4G/5G,Linux,Chicago,0.0,0.0,0,57614,62.56.168.191,62.56.168.191,62.56.168.191,Comcast,678c640b3bcb4da49ba0a7e5193003f8,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,100
6DEA1788-E629-48,Sarah,Williams,3616155950,Sarah_Williams@hotmail.com,hotmail.com,35424 Montgomery Burg,21850,New York,New York,NY,US,US86813768108026899119,"Samsung Electronics Co., Ltd.",4G/5G,MacOS,New York,0.0,0.0,0,282479,165.84.36.29,165.84.36.29,165.84.36.29,AT&T,e2631b0888b243be8f5f5728e268ac4a,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,94
3F5036F8-34B9-40,Robert,Martin,+1-692-561-4639x899,Robert_Martin@gmail.com,gmail.com,15825 Valerie Glens,83390,San Diego,California,CA,US,US42063793195447940374,"Samsung Electronics Co., Ltd.",Satellite,Linux,San Diego,0.0,0.0,0,235258,162.126.100.120,162.126.100.120,162.126.100.120,Comcast,1f19f2f7fdce417390fbbe71cf9ff4c6,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,100
8C46BB0B-5F51-4A,Brian,Moreno,+1-946-706-2155x4984,Brian_Moreno@yahoo.com,yahoo.com,68073 Joseph Bypass,69537,Chicago,Illinois,IL,US,US10655007628534784973,Google LLC,Fixed Broadband (Fibre/Cable/DSL),Linux,New York,0.6781454289300644,0.5801025219861874,0,1340,85.83.56.168,85.83.56.168,85.83.56.168,Cox Communications,a035d60878554885b17d2f0ca1d7f810,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
C2686765-A56D-4F,Isabel,Blackwell,561.951.4950,Isabel_Blackwell@gmail.com,gmail.com,9318 Shaun Glens,44203,San Antonio,Texas,TX,US,US44443753947354959337,Huawei,Satellite,Linux,San Antonio,0.0,0.0,0,72279,189.34.238.141,189.34.238.141,189.34.238.141,Cox Communications,d0c1fe39476541eaa6c74240a66a5f4c,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,100
A86CABCF-2578-4F,Tyler,Williams,310-253-3713,Tyler_Williams@gmail.com,gmail.com,368 Emily Greens,21631,New York,New York,NY,US,US22805384954375466818,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Windows,San Diego,0.33583573725582416,0.40402473275659334,0,8310,148.111.37.159,167.212.207.148,176.102.192.11,Charter Spectrum,88b99a5bc0cc48869999b0a3a4cdf293,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,0
2FD5A4D7-4C79-41,Cody,Weaver,3829297962,Cody_Weaver@hotmail.com,hotmail.com,420 Kevin Flats,69259,Philadelphia,Pennsylvania,PA,US,US58812084760333253222,Apple Inc.,4G/5G,Android,Philadelphia,0.0,0.0,0,294476,148.9.45.235,148.9.45.235,148.9.45.235,Charter Spectrum,82713bd23c8d427d9dc82e7da7af0a3f,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
45E78AC3-7069-4E,Dwayne,White,9276409745,Dwayne_White@protonmail.com,protonmail.com,2763 Lang Forge Suite 604,37454,New York,New York,NY,US,US65717901831757910225,Apple Inc.,4G/5G,Android,New York,0.0,0.0,0,102577,156.78.187.160,156.78.187.160,156.78.187.160,Comcast,33ee7a7b54bd43d88153531b122ba2f1,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
296A4AE6-FD00-4A,Christina,Leon,001-642-645-3729x743,Christina_Leon@outlook.com,outlook.com,812 Smith Expressway Apt. 399,18956,San Jose,California,CA,US,US72375311171946499461,Huawei,Satellite,Android,San Jose,0.0,0.0,0,147921,151.67.121.118,151.67.121.118,151.67.121.118,T-Mobile,674907871ab04b5db0b2726941124d5b,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,100
5DAA946C-F9F6-49,Jacob,Phillips,767-443-6892x861,Jacob_Phillips@yahoo.com,yahoo.com,833 Nelson Shores Suite 859,74528,San Jose,California,CA,US,US59006891382781214902,Google LLC,4G/5G,iOS,New York,0.41067829869159966,0.35098673680013637,1,9349,233.72.62.75,17.59.60.46,32.162.46.80,AT&T,8695cb0a56bc436cbe9c524c50939fce,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,0
B0FB9C1C-95EC-4B,Angel,Cohen,001-207-933-5469x10384,Angel_Cohen@protonmail.com,protonmail.com,23315 Duane Ports,70574,Phoenix,Arizona,AZ,US,US22610228469528801926,"Samsung Electronics Co., Ltd.",4G/5G,Android,Los Angeles,0.14203919077700955,0.4353291998650337,1,8392,236.90.58.240,240.200.198.174,222.122.109.247,Charter Spectrum,598cb9158b5a4828a4f2d7cb2496a949,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,0
FFCF6ED1-9B42-41,Kathryn,Owens,891-559-4310x290,Kathryn_Owens@yahoo.com,yahoo.com,519 Jennings Meadow Suite 847,81221,San Jose,California,CA,US,US49423155918824097577,Lenovo,Satellite,Android,San Jose,0.0,0.0,0,97734,75.123.222.206,75.123.222.206,75.123.222.206,Comcast,7c231938303b4458a64f32afe74ab1b4,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,100
C7C277AC-7CF5-4E,Michele,Flores,833.407.3492,Michele_Flores@outlook.com,outlook.com,818 Thompson Loop,21306,Philadelphia,Pennsylvania,PA,US,US49754029064957000636,Apple Inc.,Satellite,Android,Philadelphia,0.0,0.0,0,80938,204.188.61.27,204.188.61.27,204.188.61.27,AT&T,beeef23c408f402999cdd8feb5523537,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
B2E245E9-42B9-41,Matthew,Dunlap,001-655-704-0512x3717,Matthew_Dunlap@icloud.com,icloud.com,819 Gordon Plaza Suite 066,32736,Houston,Texas,TX,US,US42075973372188916250,Dell Inc.,4G/5G,iOS,Houston,0.0,0.0,0,240823,63.50.182.171,63.50.182.171,63.50.182.171,Cox Communications,dc5d0cf7309d452db40c89e6c8fee8d1,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,99
B1251B80-2F65-49,Kathleen,Odonnell,001-570-723-5520x17338,Kathleen_Odonnell@hotmail.com,hotmail.com,738 Baker Port,38718,Los Angeles,California,CA,US,US90702633215647688497,Lenovo,Mobile Broadband,Android,Dallas,0.7751846053076447,0.0,1,4404,255.214.124.171,185.146.102.171,123.119.50.85,Comcast,826eba7acfca4270868f96a3bb530135,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,0
550107C7-E52C-47,Eileen,Jacobs,+1-901-797-5469x96318,Eileen_Jacobs@protonmail.com,protonmail.com,48177 Taylor Extension Suite 209,70990,Los Angeles,California,CA,US,US10938361863501313170,Lenovo,Fixed Broadband (Fibre/Cable/DSL),Linux,Houston,0.8171318119312453,0.24544279533159763,1,2219,131.63.86.174,31.80.98.183,21.225.196.220,T-Mobile,1f0242e77cc64875b38bb5912680c50d,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,0
27A1993D-E3E7-46,Bryan,Olson,+1-705-489-9244x6718,Bryan_Olson@gmail.com,gmail.com,00687 Spencer Route,81212,Chicago,Illinois,IL,US,US83023034397744312447,Huawei,Fixed Broadband (Fibre/Cable/DSL),MacOS,Phoenix,0.9078423869696503,0.95958734468352,1,1406,34.5.225.205,133.249.243.18,230.135.220.221,Verizon,973ef23ae5404b80849d5f7c456bdb11,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,0
FA809A3B-C651-41,Barbara,Simmons,6834405463,Barbara_Simmons@protonmail.com,protonmail.com,0542 Paige Keys Suite 924,73900,Phoenix,Arizona,AZ,US,US40003525540739502684,Apple Inc.,Satellite,Linux,Phoenix,0.0,0.0,0,121962,176.179.250.212,176.179.250.212,176.179.250.212,T-Mobile,d3d8bb8dadc04393aba3dfe6694587c7,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,100
A0F2E67A-7C36-49,Christina,Guzman,928-343-9403x610,Christina_Guzman@yahoo.com,yahoo.com,045 Byrd Falls,65342,San Diego,California,CA,US,US77070603780497513591,Lenovo,4G/5G,MacOS,San Diego,0.0,0.0,0,46263,71.248.29.65,71.248.29.65,71.248.29.65,T-Mobile,946290310f8548b59c56f5ffe5e105d3,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,100
3A0A888E-C31F-4E,Mark,Wright,898.478.4473,Mark_Wright@icloud.com,icloud.com,149 Monica Square,79312,San Diego,California,CA,US,US89144772647121793513,Google LLC,Mobile Broadband,Android,San Antonio,0.0,0.0,0,9433,204.180.175.231,191.58.120.232,42.12.197.253,Charter Spectrum,1fc3b2eabc9648c084ed74131b157ec2,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,54
